Course ID,Course Name,Judul Modul/Tutorial
418,Menjadi React Web Developer Expert,Latihan: Membuat Lingkungan yang Aman untuk Bereksperimen pada Komponen dengan Storybook
418,Menjadi React Web Developer Expert,Rangkuman React useful Ecosystem
418,Menjadi React Web Developer Expert,Kuis React Useful Ecosystem
418,Menjadi React Web Developer Expert,Rangkuman Kelas
418,Menjadi React Web Developer Expert,Ujian Akhir
418,Menjadi React Web Developer Expert,Submission: Menerapkan Automation Testing dan CI/CD pada Aplikasi Forum Diskusi
423,Menjadi Linux System Administrator,Free/Open Source Software
423,Menjadi Linux System Administrator,Pengantar Sistem Operasi
423,Menjadi Linux System Administrator,Mengenal Linux Lebih Dalam
423,Menjadi Linux System Administrator,Keuntungan Menggunakan Linux
423,Menjadi Linux System Administrator,Arsitektur Linux
423,Menjadi Linux System Administrator,Rangkuman Pengenalan Linux
423,Menjadi Linux System Administrator,Kuis Pengenalan Linux
423,Menjadi Linux System Administrator,Pengenalan Shell dan Terminal
423,Menjadi Linux System Administrator,Latihan Berinteraksi dengan Linux melalui Shell
423,Menjadi Linux System Administrator,"Root User, Regular User, dan System User"
423,Menjadi Linux System Administrator,User Management
423,Menjadi Linux System Administrator,Rangkuman Berinteraksi dengan Linux
423,Menjadi Linux System Administrator,Kuis Berinteraksi dengan Linux
423,Menjadi Linux System Administrator,Pengenalan Filesystem
423,Menjadi Linux System Administrator,Latihan Berinteraksi dengan Filesystem
423,Menjadi Linux System Administrator,Directory dan File
423,Menjadi Linux System Administrator,Latihan Mengelola Directory dan File
423,Menjadi Linux System Administrator,File Permission
423,Menjadi Linux System Administrator,Latihan Mengelola File Permission
423,Menjadi Linux System Administrator,File Archiving
423,Menjadi Linux System Administrator,Rangkuman Filesystem
423,Menjadi Linux System Administrator,Kuis Filesystem
423,Menjadi Linux System Administrator,Pengenalan Shell Scripting
423,Menjadi Linux System Administrator,Variable
423,Menjadi Linux System Administrator,Data Type
423,Menjadi Linux System Administrator,Control Flow
423,Menjadi Linux System Administrator,Function
423,Menjadi Linux System Administrator,Input/Output
423,Menjadi Linux System Administrator,Rangkuman Shell Scripting
423,Menjadi Linux System Administrator,Kuis Shell Scripting
423,Menjadi Linux System Administrator,Proyek Shell Scripting
423,Menjadi Linux System Administrator,Pengenalan Linux Services
423,Menjadi Linux System Administrator,Service Management
423,Menjadi Linux System Administrator,Network Services
423,Menjadi Linux System Administrator,Encryption dan Decryption
423,Menjadi Linux System Administrator,Package Management
423,Menjadi Linux System Administrator,Automation
423,Menjadi Linux System Administrator,Latihan Instalasi dan Konfigurasi SSH Server
423,Menjadi Linux System Administrator,Rangkuman Linux Services
423,Menjadi Linux System Administrator,Kuis Linux Services
423,Menjadi Linux System Administrator,Device I/O dan Network Interface Management
423,Menjadi Linux System Administrator,System Monitoring
423,Menjadi Linux System Administrator,System Logging
423,Menjadi Linux System Administrator,Latihan Monitoring dan Logging NGINX
423,Menjadi Linux System Administrator,Rangkuman Pemeliharaan Sistem
423,Menjadi Linux System Administrator,Kuis Pemeliharaan Sistem
423,Menjadi Linux System Administrator,Virtual Machine di Linux
423,Menjadi Linux System Administrator,Latihan Membuat Virtual Machine dengan KVM
423,Menjadi Linux System Administrator,Latihan Membuat Virtual Machine dengan Firecracker
423,Menjadi Linux System Administrator,Container di Linux
423,Menjadi Linux System Administrator,Latihan Berinteraksi dengan Docker
423,Menjadi Linux System Administrator,Latihan Menjalankan NGINX dengan Docker
423,Menjadi Linux System Administrator,Rangkuman VM dan Container
423,Menjadi Linux System Administrator,Kuis VM dan Container
423,Menjadi Linux System Administrator,Rangkuman Kelas
423,Menjadi Linux System Administrator,Ujian Akhir
423,Menjadi Linux System Administrator,Proyek Konfigurasi SSH Server
428,Belajar Implementasi CI/CD,Pengertian CI/CD
428,Belajar Implementasi CI/CD,Alur CI/CD
428,Belajar Implementasi CI/CD,Manfaat Implementasi CI/CD
428,Belajar Implementasi CI/CD,Rangkuman Pengenalan CI/CD
428,Belajar Implementasi CI/CD,Kuis Pengenalan CI/CD
428,Belajar Implementasi CI/CD,Pengenalan Integration
428,Belajar Implementasi CI/CD,Berkenalan dengan React App
428,Belajar Implementasi CI/CD,Continuous Integration dengan GitHub dan Jenkins
428,Belajar Implementasi CI/CD,Latihan Membangun CI Pipeline dengan Jenkins
428,Belajar Implementasi CI/CD,Berkenalan dengan Trivia App
428,Belajar Implementasi CI/CD,Continuous Integration di AWS
428,Belajar Implementasi CI/CD,Continuous Integration di AWS: Code
428,Belajar Implementasi CI/CD,Latihan Menyiapkan Development Environment
428,Belajar Implementasi CI/CD,Continuous Integration di AWS: Build
428,Belajar Implementasi CI/CD,Latihan Berinteraksi dengan AWS CodeBuild
428,Belajar Implementasi CI/CD,Continuous Integration di AWS: Test
428,Belajar Implementasi CI/CD,Latihan Menjalankan Test secara Manual
428,Belajar Implementasi CI/CD,Latihan Menjalankan Test secara Otomatis
428,Belajar Implementasi CI/CD,Continuous Integration di AWS: CI Pipeline
428,Belajar Implementasi CI/CD,Latihan Membangun CI Pipeline dengan AWS CodePipeline
428,Belajar Implementasi CI/CD,Rangkuman Continuous Integration
428,Belajar Implementasi CI/CD,Kuis Continuous Integration
428,Belajar Implementasi CI/CD,Proyek Membangun CI Pipeline dengan Jenkins
428,Belajar Implementasi CI/CD,Pengenalan Deployment
428,Belajar Implementasi CI/CD,Continuous Deployment dengan Jenkins
428,Belajar Implementasi CI/CD,Latihan Membangun CI/CD Pipeline dengan Jenkins
428,Belajar Implementasi CI/CD,Continuous Deployment di AWS
428,Belajar Implementasi CI/CD,Berkenalan dengan DevOps Blog App
428,Belajar Implementasi CI/CD,Latihan Deploy Aplikasi dengan AWS CodeDeploy
428,Belajar Implementasi CI/CD,Infrastructure as Code
428,Belajar Implementasi CI/CD,Abstraksi IaC di AWS
428,Belajar Implementasi CI/CD,Latihan Automasi Pembuatan CI/CD Pipeline dengan AWS CloudFormation
428,Belajar Implementasi CI/CD,Latihan Automasi Deployment dengan AWS SAM
428,Belajar Implementasi CI/CD,Rangkuman Continuous Deployment
428,Belajar Implementasi CI/CD,Kuis Continuous Deployment
428,Belajar Implementasi CI/CD,Pengantar Operation dan Monitoring
428,Belajar Implementasi CI/CD,Configuration Management
428,Belajar Implementasi CI/CD,Mengontrol Infrastruktur dengan AWS Systems Manager
428,Belajar Implementasi CI/CD,Latihan Troubleshooting dengan AWS Systems Manager
428,Belajar Implementasi CI/CD,Pengenalan Monitoring
428,Belajar Implementasi CI/CD,Environment Monitoring
428,Belajar Implementasi CI/CD,Network Monitoring
428,Belajar Implementasi CI/CD,Application Monitoring
428,Belajar Implementasi CI/CD,Latihan Monitor Jenkins dengan Prometheus dan Grafana
428,Belajar Implementasi CI/CD,Latihan Monitor Environment dengan AWS
428,Belajar Implementasi CI/CD,Rangkuman Operation dan Monitoring
428,Belajar Implementasi CI/CD,Kuis Operation dan Monitoring
428,Belajar Implementasi CI/CD,Pengantar DevSecOps
428,Belajar Implementasi CI/CD,Pengertian DevSecOps
428,Belajar Implementasi CI/CD,Manfaat Implementasi DevSecOps
428,Belajar Implementasi CI/CD,DevSecOps Tools
428,Belajar Implementasi CI/CD,Contoh Implementasi DevSecOps
428,Belajar Implementasi CI/CD,Rangkuman DevSecOps
428,Belajar Implementasi CI/CD,Kuis DevSecOps
428,Belajar Implementasi CI/CD,Rangkuman Kelas
428,Belajar Implementasi CI/CD,Ujian Akhir
428,Belajar Implementasi CI/CD,Proyek Membangun CI/CD Pipeline dengan Jenkins
433,Belajar Membangun Arsitektur Microservices,Pengertian Microservices
433,Belajar Membangun Arsitektur Microservices,Monolithic vs Microservices
433,Belajar Membangun Arsitektur Microservices,Cara Membangun Arsitektur Microservices
433,Belajar Membangun Arsitektur Microservices,Rangkuman Pengenalan Microservices
433,Belajar Membangun Arsitektur Microservices,Kuis Pengenalan Microservices
433,Belajar Membangun Arsitektur Microservices,Pengenalan Container
433,Belajar Membangun Arsitektur Microservices,Istilah-Istilah pada Container
433,Belajar Membangun Arsitektur Microservices,Pengenalan Docker
433,Belajar Membangun Arsitektur Microservices,Arsitektur Docker
433,Belajar Membangun Arsitektur Microservices,Latihan Instalasi Docker
433,Belajar Membangun Arsitektur Microservices,Latihan Membuat dan Menjalankan Docker Container
433,Belajar Membangun Arsitektur Microservices,Latihan Membuat Docker Image
433,Belajar Membangun Arsitektur Microservices,Jaringan pada Docker
433,Belajar Membangun Arsitektur Microservices,Penyimpanan pada Docker
433,Belajar Membangun Arsitektur Microservices,Latihan Membuat Todo App dengan Docker
433,Belajar Membangun Arsitektur Microservices,Latihan Membuat Todo App dengan Docker: Persiapan
433,Belajar Membangun Arsitektur Microservices,Latihan Membuat Todo App dengan Docker: Memodifikasi Aplikasi
433,Belajar Membangun Arsitektur Microservices,Latihan Membuat Todo App dengan Docker: Menambahkan Volume untuk SQLite
433,Belajar Membangun Arsitektur Microservices,Latihan Membuat Todo App dengan Docker: Menambahkan Container Baru untuk MySQL
433,Belajar Membangun Arsitektur Microservices,Latihan Membuat Todo App dengan Docker: Deploy Todo App via Docker Compose
433,Belajar Membangun Arsitektur Microservices,Rangkuman Berinteraksi dengan Container
433,Belajar Membangun Arsitektur Microservices,Kuis Berinteraksi dengan Container
433,Belajar Membangun Arsitektur Microservices,Pengenalan Container Registry
433,Belajar Membangun Arsitektur Microservices,Opsi Container Registry
433,Belajar Membangun Arsitektur Microservices,Latihan Menyimpan Docker Image ke Docker Registry
433,Belajar Membangun Arsitektur Microservices,Latihan Mengunggah Docker Image ke Docker Hub
433,Belajar Membangun Arsitektur Microservices,Rangkuman Container Registry
433,Belajar Membangun Arsitektur Microservices,Kuis Container Registry
433,Belajar Membangun Arsitektur Microservices,Proyek Deploy Aplikasi Item App dengan Docker Compose
433,Belajar Membangun Arsitektur Microservices,Pengenalan Container Orchestration
433,Belajar Membangun Arsitektur Microservices,Cara Kerja Container Orchestration
433,Belajar Membangun Arsitektur Microservices,Opsi Container Orchestration
433,Belajar Membangun Arsitektur Microservices,Latihan Membangun Blue/Green Deployment dengan Amazon ECS
433,Belajar Membangun Arsitektur Microservices,Latihan Membangun Blue/Green Deployment dengan Amazon ECS: Membuat Private Repository di Amazon ECR
433,Belajar Membangun Arsitektur Microservices,Latihan Membangun Blue/Green Deployment dengan Amazon ECS: Upload Berkas ke Amazon S3
433,Belajar Membangun Arsitektur Microservices,Latihan Membangun Blue/Green Deployment dengan Amazon ECS: Membuat IAM Role untuk AWS CodeBuild
433,Belajar Membangun Arsitektur Microservices,Latihan Membangun Blue/Green Deployment dengan Amazon ECS: Build Docker Image dengan AWS CodeBuild
433,Belajar Membangun Arsitektur Microservices,Latihan Membangun Blue/Green Deployment dengan Amazon ECS: Membuat Amazon ECS Cluster dan Task Definition
433,Belajar Membangun Arsitektur Microservices,Latihan Membangun Blue/Green Deployment dengan Amazon ECS: Membuat Target Group dan Load Balancer
433,Belajar Membangun Arsitektur Microservices,Latihan Membangun Blue/Green Deployment dengan Amazon ECS: Membuat Amazon ECS Service
433,Belajar Membangun Arsitektur Microservices,Latihan Membangun Blue/Green Deployment dengan Amazon ECS: Menguji Coba Aplikasi
433,Belajar Membangun Arsitektur Microservices,Rangkuman Container Orchestration
433,Belajar Membangun Arsitektur Microservices,Kuis Container Orchestration
433,Belajar Membangun Arsitektur Microservices,Pengenalan Kubernetes
433,Belajar Membangun Arsitektur Microservices,Arsitektur Kubernetes
433,Belajar Membangun Arsitektur Microservices,Berinteraksi dengan Kubernetes Object
433,Belajar Membangun Arsitektur Microservices,Berinteraksi dengan Kubernetes Object: Pod
433,Belajar Membangun Arsitektur Microservices,Berinteraksi dengan Kubernetes Object: Service
433,Belajar Membangun Arsitektur Microservices,Berinteraksi dengan Kubernetes Object: Namespace
433,Belajar Membangun Arsitektur Microservices,Berinteraksi dengan Kubernetes Object: Deployment
433,Belajar Membangun Arsitektur Microservices,Berinteraksi dengan Kubernetes Object: HorizontalPodAutocaler
433,Belajar Membangun Arsitektur Microservices,Berinteraksi dengan Kubernetes Object: Volume dan Persistent Volume
433,Belajar Membangun Arsitektur Microservices,Berinteraksi dengan Kubernetes Object: ConfigMap dan Secret
433,Belajar Membangun Arsitektur Microservices,Berinteraksi dengan Kubernetes Object: StatefulSet
433,Belajar Membangun Arsitektur Microservices,Rangkuman Bekerja dengan Kubernetes
433,Belajar Membangun Arsitektur Microservices,Kuis Bekerja dengan Kubernetes
433,Belajar Membangun Arsitektur Microservices,Proyek Deploy Aplikasi Karsa Jobs dengan Kubernetes
433,Belajar Membangun Arsitektur Microservices,Pengenalan Service Mesh
433,Belajar Membangun Arsitektur Microservices,Keunggulan dan Tantangan Service Mesh
433,Belajar Membangun Arsitektur Microservices,Cara Kerja Service Mesh
433,Belajar Membangun Arsitektur Microservices,Opsi Service Mesh
433,Belajar Membangun Arsitektur Microservices,Latihan Implementasi Service Mesh dengan Istio: Pengantar
433,Belajar Membangun Arsitektur Microservices,Latihan Implementasi Service Mesh dengan Istio: Instalasi Istio
433,Belajar Membangun Arsitektur Microservices,Latihan Implementasi Service Mesh dengan Istio: Deploy Aplikasi Bookinfo
433,Belajar Membangun Arsitektur Microservices,Latihan Implementasi Service Mesh dengan Istio: Memasang Istio Ingress Gateway
433,Belajar Membangun Arsitektur Microservices,Latihan Implementasi Service Mesh dengan Istio: Mengakses Dashboard
433,Belajar Membangun Arsitektur Microservices,Latihan Implementasi Service Mesh dengan Istio: Menerapkan Request Routing
433,Belajar Membangun Arsitektur Microservices,Latihan Implementasi Service Mesh dengan Istio: Menerapkan Traffic Shifting
433,Belajar Membangun Arsitektur Microservices,Rangkuman Service Mesh
433,Belajar Membangun Arsitektur Microservices,Kuis Service Mesh
433,Belajar Membangun Arsitektur Microservices,Komunikasi dalam Arsitektur Monolithic dan Microservices
433,Belajar Membangun Arsitektur Microservices,Masalah Komunikasi dalam Arsitektur Microservices
433,Belajar Membangun Arsitektur Microservices,Jenis Komunikasi dalam Arsitektur Microservices
433,Belajar Membangun Arsitektur Microservices,Tips Komunikasi dalam Arsitektur Microservices
433,Belajar Membangun Arsitektur Microservices,Pola Perpesanan pada Asynchronous Communication
433,Belajar Membangun Arsitektur Microservices,Asynchronous Communication dengan Message Broker
433,Belajar Membangun Arsitektur Microservices,Opsi Solusi Message Broker
433,Belajar Membangun Arsitektur Microservices,Latihan Implementasi Asynchronous Communication dengan RabbitMQ: Pengantar
433,Belajar Membangun Arsitektur Microservices,Latihan Implementasi Asynchronous Communication dengan RabbitMQ: Menjalankan RabbitMQ via Docker Compose
433,Belajar Membangun Arsitektur Microservices,Latihan Implementasi Asynchronous Communication dengan RabbitMQ: Mengembangkan Email Service
433,Belajar Membangun Arsitektur Microservices,Latihan Implementasi Asynchronous Communication dengan RabbitMQ: Membuat Dockerfile dan Memperbarui Docker Compose
433,Belajar Membangun Arsitektur Microservices,Latihan Implementasi Asynchronous Communication dengan RabbitMQ: Uji Coba
433,Belajar Membangun Arsitektur Microservices,Rangkuman Asynchronous Communication
433,Belajar Membangun Arsitektur Microservices,Kuis Asynchronous Communication
433,Belajar Membangun Arsitektur Microservices,Rangkuman Kelas
433,Belajar Membangun Arsitektur Microservices,Ujian Akhir
433,Belajar Membangun Arsitektur Microservices,Proyek Implementasi Asynchronous Communication pada Aplikasi E-Commerce App
443,Machine Learning Operations (MLOps),Tantangan Pengoperasian Machine Learning dalam Sistem Produksi
443,Machine Learning Operations (MLOps),Definisi Machine Learning Operations (MLOps)
443,Machine Learning Operations (MLOps),Gambaran Life Cycle Pengembangan Sistem Machine Learning dalam Skala Industri
443,Machine Learning Operations (MLOps),Menentukan Cakupan Proyek Machine Learning
443,Machine Learning Operations (MLOps),Manajemen Data
443,Machine Learning Operations (MLOps),Pengembangan Model Machine Learning
443,Machine Learning Operations (MLOps),Deployment dan Monitoring Sistem Machine Learning
443,Machine Learning Operations (MLOps),Pengenalan Machine Learning Pipeline
443,Machine Learning Operations (MLOps),Rangkuman Pengenalan Machine Learning Operations
443,Machine Learning Operations (MLOps),Kuis Pengenalan Machine Learning Operations
443,Machine Learning Operations (MLOps),Pengenalan Proses Pengolahan Data dalam Machine Learning Pipeline
443,Machine Learning Operations (MLOps),Data Ingestion
443,Machine Learning Operations (MLOps),Data Validation
443,Machine Learning Operations (MLOps),Data Preprocessing
443,Machine Learning Operations (MLOps),Pengenalan Tools Pengolahan Data dalam Machine Learning Pipeline
443,Machine Learning Operations (MLOps),Pengenalan MetadataStore
443,Machine Learning Operations (MLOps),Latihan Pembuatan Komponen Pengolahan Data dalam Machine Learning Pipeline
443,Machine Learning Operations (MLOps),Pengenalan Tools Lanjutan dalam Pengolahan Data
443,Machine Learning Operations (MLOps),Rangkuman Pengolahan Data dalam Machine Learning Pipeline
443,Machine Learning Operations (MLOps),Kuis Pengolahan Data dalam Machine Learning Pipeline
443,Machine Learning Operations (MLOps),Pengenalan Proses Pengembangan dan Validasi Model Machine Learning
443,Machine Learning Operations (MLOps),Pengembangan Model
443,Machine Learning Operations (MLOps),Analisis dan Validasi Model
443,Machine Learning Operations (MLOps),Menginterpretasi Model
443,Machine Learning Operations (MLOps),Pengenalan Tools Pengembangan dan Validasi Model dalam Machine Learning Pipeline
443,Machine Learning Operations (MLOps),Latihan Pembuatan Komponen Pengembangan dan Validasi Model dalam Machine Learning Pipeline
443,Machine Learning Operations (MLOps),Pengenalan Tools Lanjutan dalam Pengembangan dan Validasi Model
443,Machine Learning Operations (MLOps),Rangkuman Pengembangan dan Validasi Model Machine Learning
443,Machine Learning Operations (MLOps),Kuis Pengembangan dan Validasi Model Machine Learning
443,Machine Learning Operations (MLOps),Pengenalan Model Deployment
443,Machine Learning Operations (MLOps),Manajemen Model dan Data Version
443,Machine Learning Operations (MLOps),Pengenalan Model Serving
443,Machine Learning Operations (MLOps),Monitoring & Feedback Loop
443,Machine Learning Operations (MLOps),Latihan Membuat Model Serving Menggunakan Flask
443,Machine Learning Operations (MLOps),Latihan Penggunaan TensorFlow Serving
443,Machine Learning Operations (MLOps),Latihan Model Deployment
443,Machine Learning Operations (MLOps),Rangkuman Penerapan Model Machine Learning dalam Sistem Produksi
443,Machine Learning Operations (MLOps),Kuis Penerapan Model Machine Learning dalam Sistem Produksi
443,Machine Learning Operations (MLOps),Proyek Pengembangan Machine Learning Pipeline
443,Machine Learning Operations (MLOps),Pengenalan Python Clean Code
443,Machine Learning Operations (MLOps),Style Guide
443,Machine Learning Operations (MLOps),Modular Code
443,Machine Learning Operations (MLOps),Refactoring Code
443,Machine Learning Operations (MLOps),Documentation
443,Machine Learning Operations (MLOps),Pengenalan Linter dan Code Formatter
443,Machine Learning Operations (MLOps),Latihan Refactoring Code
443,Machine Learning Operations (MLOps),Rangkuman Python Clean Code
443,Machine Learning Operations (MLOps),Kuis Python Clean Code
443,Machine Learning Operations (MLOps),Tahap Penentuan Cakupan Proyek
443,Machine Learning Operations (MLOps),Pembuatan Pipeline Component
443,Machine Learning Operations (MLOps),Menjalankan Pipeline Component Menggunakan Pipeline Orchestrator
443,Machine Learning Operations (MLOps),Menjalankan Model Machine Learning di Heroku
443,Machine Learning Operations (MLOps),Monitoring Model Machine Learning
443,Machine Learning Operations (MLOps),Rangkuman Latihan Pertama Pengembangan dan Pengoperasian Sistem Machine Learning
443,Machine Learning Operations (MLOps),Kuis Latihan Pertama Pengembangan dan Pengoperasian Sistem Machine Learning
443,Machine Learning Operations (MLOps),Pengenalan Google Cloud Platform
443,Machine Learning Operations (MLOps),Pengenalan Vertex AI
443,Machine Learning Operations (MLOps),Latihan Penggunaan AutoML-Training Model
443,Machine Learning Operations (MLOps),Latihan Penggunaan Custom-Training Model
443,Machine Learning Operations (MLOps),Latihan Membuat dan Menjalankan end-to-end Machine Learning Pipeline Menggunakan Vertex AI Pipeline
443,Machine Learning Operations (MLOps),Rangkuman Latihan Kedua Pengembangan dan Pengoperasian Sistem Machine Learning
443,Machine Learning Operations (MLOps),Kuis Latihan Kedua Pengembangan dan Pengoperasian Sistem Machine Learning
443,Machine Learning Operations (MLOps),Rangkuman Kelas
443,Machine Learning Operations (MLOps),Ujian Akhir Kelas
443,Machine Learning Operations (MLOps),Proyek Pengembangan dan Pengoperasian Sistem Machine Learning
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Pengenalan Kelas
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Berkenalan dengan Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Mengapa perlu Compose?
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Mereka yang sudah menggunakan Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Hello Jetpack Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Tool Android Studio untuk Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Rangkuman Pengenalan Jetpack Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Kuis Pengenalan Jetpack Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Pengenalan Konsep Dasar Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Declarative UI Toolkit
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Latihan Dasar Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Dasar Kotlin pada Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Composable Function
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Recomposition
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Rangkuman Konsep Dasar Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Kuis Konsep Dasar Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Pengenalan Layout pada Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Teori Dasar Layout
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Teori Modifier
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Teori Scaffold & Slot-based Layout
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Studi Kasus Membuat Halaman Home Aplikasi JetCoffee
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Latihan Membuat Banner
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Latihan Membuat Kategori
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Latihan Membuat Bagian Menu
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Latihan Membuat Slot-based Layout
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Latihan Membuat Bottom Navigation
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Rangkuman Layout pada Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Kuis Layout pada Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Pengenalan State pada Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Teori Mengatur State pada Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Teori State Hoisting pada Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Latihan Membuat Aplikasi Konverter Suhu
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Teori Side Effect & Effect Handling
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Latihan Membuat Navigation Drawer & Snackbar
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Teori Manajemen State dan State Holder
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Latihan State Holder pada Navigation Drawer
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Rangkuman State pada Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Kuis State pada Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Pengenalan Lazy Layout pada Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Teori Lazy Layout
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Studi Kasus Membuat List Pahlawan
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Latihan Membuat Scroll to Top Button
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Latihan Sticky Header dan ViewModel
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Latihan Fitur Pencarian
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Rangkuman Lazy Layout pada Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Kuis Lazy Layout pada Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Pengenalan Navigation pada Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Teori Navigation Component
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Studi Kasus Navigation Component
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Latihan Navigation Component pada Bottom Navigation
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Latihan Mengirimkan Argument pada Navigation
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Latihan Navigasi ke Aplikasi Lain dengan Intent
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Rangkuman Navigation pada Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Kuis Navigation pada Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Pengenalan Testing pada Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Teori UI Testing
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Latihan Simple UI Testing
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Teori Semantic & Debugging pada UI Testing
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Latihan Semantic & Tag Pada UI Testing
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Latihan UI Testing pada NavHost
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Rangkuman Testing pada Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Kuis Testing pada Compose
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Pengenalan Interoperability
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Teori Interoperability
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Studi Kasus Interoperability
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Latihan ComposeView di dalam XML
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Latihan Composable di dalam Activity
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Latihan AndroidView di dalam Composable
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Rangkuman Interoperability
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Kuis Interoperability
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Rangkuman Kelas
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Ujian Akhir
445,Belajar Membuat Aplikasi Android dengan Jetpack Compose,Submission Akhir Aplikasi Android
480,Belajar Pengembangan Aplikasi Flutter Intermediate,Pengantar Advanced Navigation
480,Belajar Pengembangan Aplikasi Flutter Intermediate,Navigator 2.0
480,Belajar Pengembangan Aplikasi Flutter Intermediate,Latihan Penerapan Navigator 2.0
480,Belajar Pengembangan Aplikasi Flutter Intermediate,Latihan Mengembalikan Data dari Halaman Baru
480,Belajar Pengembangan Aplikasi Flutter Intermediate,Latihan Penerapan Redirection
480,Belajar Pengembangan Aplikasi Flutter Intermediate,Pendekatan Navigasi Web
480,Belajar Pengembangan Aplikasi Flutter Intermediate,Latihan Navigasi Web
480,Belajar Pengembangan Aplikasi Flutter Intermediate,Kelanjutan Navigator 2.0
480,Belajar Pengembangan Aplikasi Flutter Intermediate,Rangkuman Advanced Navigator
480,Belajar Pengembangan Aplikasi Flutter Intermediate,Kuis Advanced Navigation
480,Belajar Pengembangan Aplikasi Flutter Intermediate,Pengantar Media
